tail_num,mfr_name,model,model_2,year,cert_year,eng_mfr_name,eng_model,carrier,number_of_seats
N426AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1986.0,1986.0,P & W,JT8D-217,AA,140.0
N566AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1987.0,2011.0,P & W,JT8D-219,AA,140.0
N499AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1989.0,2017.0,P & W,JT8D-217,AA,140.0
N4YPAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N520AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1990.0,2017.0,P & W,JT8D-217,AA,140.0
N547AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1990.0,2012.0,P & W,JT8D-217,AA,140.0
N4XBAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1997.0,2001.0,P & W,JT8D-219,AA,140.0
N504AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1989.0,2018.0,P & W,JT8D-217,AA,140.0
N4XPAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1998.0,1999.0,P & W,JT8D-219,AA,140.0
N4UCAA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1987.0,2011.0,P & W,JT8D-217,AA,140.0
N514AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1990.0,2018.0,P & W,JT8D-217,AA,140.0
N471AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2017.0,P & W,JT8D-217,AA,140.0
N4XVAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N4XGAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1997.0,1997.0,P & W,JT8D-219,AA,140.0
N4YEAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N565AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1987.0,2011.0,P & W,JT8D-219,AA,140.0
N4WJAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1992.0,2016.0,P & W,JT8D-219,AA,140.0
N4YLAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N4XWAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N3HMAA,BOEING,737-823,737-800,2011.0,2011.0,CFM INTL,CFM56-7B,AA,160.0
N3BDAA,BOEING,737-823,737-800,2000.0,2000.0,CFM INTL,CFM56-7B,AA,160.0
N3KJAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3FWAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3ESAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,160.0
N3JDAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3JXAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3JYAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3GPAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3HXAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3DWAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,160.0
N3MLAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3HAAA,BOEING,737-823,737-800,2011.0,2011.0,CFM INTL,CFM56-7B,AA,160.0
N3FTAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3KAAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3CXAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3GMAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3LEAA,BOEING,737-823,737-800,2012.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3HSAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3JNAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3KTAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3BUAA,BOEING,737-823,737-800,2000.0,2000.0,CFM INTL,CFM56-7B,AA,160.0
N3DGAA,BOEING,737-823,737-800,2001.0,2007.0,CFM INTL,CFM56-7B,AA,160.0
N3MNAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3DDAA,BOEING,737-823,737-800,2001.0,2007.0,CFM INTL,CFM56-7B,AA,160.0
N3MYAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3CJAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3CEAA,BOEING,737-823,737-800,2000.0,2000.0,CFM INTL,CFM56-7B,AA,160.0
N3MRAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3KRAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3MWAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3KPAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3AEAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3FXAA,BOEING,737-823,737-800,2010.0,2016.0,CFM INTL,CFM56-7B,AA,160.0
N3JUAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3LBAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3JBAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3NAAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3ADAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3APAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3BVAA,BOEING,737-823,737-800,2000.0,2000.0,CFM INTL,CFM56-7B,AA,160.0
N3GDAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3MUAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3JSAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3GBAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3DVAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3GHAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3ABAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3JRAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3EAAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3DXAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3JVAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3BWAA,BOEING,737-823,737-800,2000.0,2000.0,CFM INTL,CFM56-7B,AA,160.0
N3FKAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3LMAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3MAAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3LTAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3LUAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3LRAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3LHAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3LKAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3LXAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3MFAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3MKAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3LDAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3LGAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3LFAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3LVAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3JHAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3LCAA,BOEING,737-823,737-800,2013.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3LLAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3MHAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3LNAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3MBAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3MCAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3MGAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3MEAA,BOEING,737-823,737-800,2014.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N885AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N877AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N870AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N873AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N883AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N871AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N875AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N867AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N882AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N874AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N881AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N872AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N866AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N879AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N884AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N878AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N880AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N480AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2017.0,P & W,JT8D-217,AA,140.0
N4WKAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1992.0,2016.0,P & W,JT8D-219,AA,140.0
N4YUAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N564AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1987.0,2017.0,P & W,JT8D-219,AA,140.0
N482AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2018.0,P & W,JT8D-217,AA,140.0
N4YAAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N473AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2017.0,P & W,JT8D-217,AA,140.0
N4XTAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N4YCAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N4XRAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1998.0,1999.0,P & W,JT8D-219,AA,140.0
N502AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1989.0,1989.0,P & W,JT8D-217,AA,140.0
N4XLAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1998.0,1998.0,P & W,JT8D-219,AA,140.0
N590AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1991.0,1991.0,P & W,JT8D-219,AA,140.0
N4XFAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1997.0,1997.0,P & W,JT8D-219,AA,140.0
N4YSAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N4XXAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N4XEAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1997.0,1997.0,P & W,JT8D-219,AA,140.0
N477AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2017.0,P & W,JT8D-217,AA,140.0
N437AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1987.0,2018.0,P & W,JT8D-219,AA,140.0
N484AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2017.0,P & W,JT8D-217,AA,140.0
N403AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1986.0,2017.0,P & W,JT8D-217,AA,140.0
N4XUAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N486AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2017.0,P & W,JT8D-217,AA,140.0
N4XJAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1998.0,1998.0,P & W,JT8D-219,AA,140.0
N467AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2017.0,P & W,JT8D-217,AA,140.0
N4YTAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1999.0,1999.0,P & W,JT8D-219,AA,140.0
N570AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1987.0,2017.0,P & W,JT8D-219,AA,140.0
N4XMAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1998.0,1998.0,P & W,JT8D-219,AA,140.0
N479AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2017.0,P & W,JT8D-217,AA,140.0
N4XDAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),MD-83,1997.0,2001.0,P & W,JT8D-219,AA,140.0
N474AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),MD-82,1988.0,2016.0,P & W,JT8D-217,AA,140.0
N3LPAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3MDAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3JFAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3LYAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3LSAA,BOEING,737-823,737-800,2014.0,2014.0,CFM INTL,CFM56-7B,AA,160.0
N3CUAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3MJAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3EWAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,160.0
N3HYAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3CYAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3JJAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3EEAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3BGAA,BOEING,737-823,737-800,2000.0,2000.0,CFM INTL,CFM56-7B,AA,160.0
N3CLAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3AVAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3GXAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3FYAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3ENAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,160.0
N3AXAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3ELAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3MVAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3GCAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3GUAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3GYAA,BOEING,737-823,737-800,2011.0,2011.0,CFM INTL,CFM56-7B,AA,160.0
N3MMAA,BOEING,737-823,737-800,2014.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3KXAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3NBAA,BOEING,737-823,737-800,2015.0,2015.0,CFM INTL,CFM56-7B,AA,160.0
N3LAAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3JMAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3CMAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3BMAA,BOEING,737-823,737-800,2000.0,2000.0,CFM INTL,CFM56-7B,AA,160.0
N3ARAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3JKAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3AGAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3KYAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3GKAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3KCAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3KWAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3CVAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3CWAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3KUAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3HLAA,BOEING,737-823,737-800,2011.0,2011.0,CFM INTL,CFM56-7B,AA,160.0
N3BAAA,BOEING,737-823,737-800,1999.0,2008.0,CFM INTL,CFM56-7B,AA,160.0
N3FHAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3FRAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3ERAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,160.0
N3DUAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3ALAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3EFAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3EPAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,160.0
N3JEAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3NDAA,BOEING,737-823,737-800,2016.0,2016.0,CFM INTL,CFM56-7B,AA,160.0
N3HCAA,BOEING,737-823,737-800,2011.0,2011.0,CFM INTL,CFM56-7B,AA,160.0
N3ASAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3HTAA,BOEING,737-823,737-800,2012.0,2012.0,CFM INTL,CFM56-7B,AA,160.0
N3EJAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3HEAA,BOEING,737-823,737-800,2011.0,2011.0,CFM INTL,CFM56-7B,AA,160.0
N3KHAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3KNAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3DNAA,BOEING,737-823,737-800,2009.0,2009.0,CFM INTL,CFM56-7B,AA,172.0
N3GAAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3CCAA,BOEING,737-823,737-800,2000.0,2000.0,CFM INTL,CFM56-7B,AA,160.0
N3AHAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3DAAA,BOEING,737-823,737-800,2001.0,2001.0,CFM INTL,CFM56-7B,AA,160.0
N3GJAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N3ANAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N3KBAA,BOEING,737-823,737-800,2013.0,2013.0,CFM INTL,CFM56-7B,AA,160.0
N3FNAA,BOEING,737-823,737-800,2010.0,2010.0,CFM INTL,CFM56-7B,AA,160.0
N850AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N855AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N864AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N862AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N859AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N865AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N861AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N857AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N863AA,AIRBUS,A321-231,A321,2015.0,2015.0,IAE,V2533-A5,AA,181.0
N852AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N858AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N860AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N853AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N854AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N856AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N368AA,BOEING,767-323ER,767-300ER,1991.0,2017.0,GE,CF6-80C2,AA,209.0
N383AA,BOEING,767-323ER,767-300ER,1993.0,2018.0,GE,CF6-80C2,AA,209.0
N5ERAA,BOEING,757-223,757-200,1999.0,1999.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5ETAA,BOEING,757-223,757-200,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N851AA,AIRBUS,A321-231,A321,2014.0,2014.0,IAE,V2533-A5,AA,181.0
N5FMAA,BOEING,757-223,757-200,2002.0,2002.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5EWAA,BOEING,757-223,757-200,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5DKAA,BOEING,757-223,757-200,1993.0,1993.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N3AYAA,BOEING,737-823,737-800,1999.0,1999.0,CFM INTL,CFM56-7B,AA,160.0
N5FEAA,BOEING,757-223,757-200,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N7ABAA,BOEING,777-223ER,777-200ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,AA,273.0
N387AA,BOEING,767-323ER,767-300ER,1994.0,2017.0,GE,CF6-80C2,AA,209.0
N346AA,BOEING,767-323ER,767-300ER,2003.0,2003.0,GE,CF6-80C2,AA,209.0
N7AVAA,BOEING,777-223ER,777-200ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,AA,273.0
N390AA,BOEING,767-323ER,767-300ER,1995.0,1995.0,GE,CF6-80C2,AA,209.0
N353AA,BOEING,767-323ER,767-300ER,1988.0,2017.0,GE,CF6-80C2,AA,209.0
N389AA,BOEING,767-323ER,767-300ER,1995.0,1995.0,GE,CF6-80C2,AA,209.0
N377AA,BOEING,767-323ER,767-300ER,1992.0,2017.0,GE,CF6-80C2,AA,209.0
N384AA,BOEING,767-323ER,767-300ER,1993.0,1993.0,GE,CF6-80C2,AA,209.0
N367AA,BOEING,767-323ER,767-300ER,1991.0,2016.0,GE,CF6-80C2,AA,209.0
N5EXAA,BOEING,757-223,757-200,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5FFAA,BOEING,757-223,757-200,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5EYAA,BOEING,757-223,757-200,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5FSAA,BOEING,757-223,757-200,2002.0,2002.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5FCAA,BOEING,757-223,757-200,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5FJAA,BOEING,757-223,757-200,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5ELAA,BOEING,757-223,757-200,1999.0,2018.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5DGAA,BOEING,757-223,757-200,1993.0,2017.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
N5EPAA,BOEING,757-223,757-200,1999.0,1999.0,ROLLS-ROYC,RB211-535E4B,AA,176.0
