tail_num,mfr_name,model,year,cert_year,eng_mfr_name,eng_model,aircraft_type,carrier
N3HNAA,BOEING,737-823,2011.0,2012.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3HWAA,BOEING,737-823,2012.0,2012.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3DHAA,BOEING,737-823,2001.0,2007.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N487AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,2018.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N3FJAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3GWAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3HGAA,BOEING,737-823,2011.0,2011.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3JLAA,BOEING,737-823,2012.0,2012.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3GLAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3KSAA,BOEING,737-823,2013.0,2013.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3CPAA,BOEING,737-823,2001.0,2001.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3KKAA,BOEING,737-823,2013.0,2013.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3ACAA,BOEING,737-823,1999.0,1999.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3FCAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3BBAA,BOEING,737-823,1999.0,2008.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N436AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1987.0,2017.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N496AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1989.0,2016.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N4YRAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1999.0,1999.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N472AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,2017.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N4YFAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1999.0,1999.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N493AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1989.0,2017.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N555AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1991.0,2012.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N485AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,2017.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N5FPAA,BOEING,757-223,2002.0,2017.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5FGAA,BOEING,757-223,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5FNAA,BOEING,757-223,2002.0,2017.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5ECAA,BOEING,757-223,1996.0,2017.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5DJAA,BOEING,757-223,1993.0,1993.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N7AUAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N3LWAA,BOEING,737-823,2014.0,2014.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3KGAA,BOEING,737-823,2013.0,2013.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N796AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N799AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N797AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N793AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N784AA,AIRBUS,A321-231,2013.0,2013.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N5EVAA,BOEING,757-223,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N7ASAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N5FDAA,BOEING,757-223,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5FRAA,BOEING,757-223,2002.0,2017.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N7LLAA,BOEING,777-323ER,2014.0,2014.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N4YDAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1999.0,1999.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N513AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1990.0,2013.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N4XSAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1997.0,2001.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N4UBAA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1987.0,2018.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N425AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1986.0,1987.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N4XCAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1997.0,2001.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N571AA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1987.0,2017.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N3DLAA,BOEING,737-823,2001.0,2009.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N5FLAA,BOEING,757-223,2002.0,2002.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5FKAA,BOEING,757-223,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5FBAA,BOEING,757-223,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5FAAA,BOEING,757-223,2001.0,2001.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N028AA,AIRBUS,A319-115,2015.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N351AA,BOEING,767-323ER,1988.0,2017.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N3DBAA,BOEING,737-823,2001.0,2013.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3AJAA,BOEING,737-823,1999.0,1999.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N792AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N3MPAA,BOEING,737-823,2015.0,2015.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3ATAA,BOEING,737-823,1999.0,1999.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3CAAA,BOEING,737-823,2000.0,2000.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3BTAA,BOEING,737-823,2000.0,2008.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3CNAA,BOEING,737-823,2001.0,2001.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3DCAA,BOEING,737-823,2001.0,2009.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3HBAA,BOEING,737-823,2011.0,2011.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N7AXAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7AJAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BYAA,BOEING,777-223ER,2003.0,2003.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BEAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BBAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BXAA,BOEING,777-223ER,2002.0,2002.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7AYAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7ANAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7AFAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BCAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7ACAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7ARAA,BOEING,777-223ER,2000.0,2011.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7ALAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BMAA,BOEING,777-223ER,2001.0,2001.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7CAAA,BOEING,777-223ER,2003.0,2003.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7AAAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N3HFAA,BOEING,737-823,2011.0,2011.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3CBAA,BOEING,737-823,2000.0,2000.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3FDAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N785AA,AIRBUS,A321-231,2013.0,2013.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N3DJAA,BOEING,737-823,2001.0,2002.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3KMAA,BOEING,737-823,2013.0,2013.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3CFAA,BOEING,737-823,2000.0,2000.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3FMAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3AFAA,BOEING,737-823,1999.0,1999.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3DTAA,BOEING,737-823,2009.0,2009.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3ETAA,BOEING,737-823,2009.0,2009.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3CKAA,BOEING,737-823,2001.0,2001.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3JWAA,BOEING,737-823,2012.0,2013.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N795AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N786AA,AIRBUS,A321-231,2013.0,2013.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N791AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N788AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N787AA,AIRBUS,A321-231,2013.0,2013.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N794AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N790AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N789AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N783AA,AIRBUS,A321-231,2013.0,2013.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N798AA,AIRBUS,A321-231,2014.0,2014.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N382AA,BOEING,767-323ER,1993.0,2017.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N348AA,BOEING,767-323ER,2003.0,2003.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N469AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,2017.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N4XHAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1998.0,2016.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N481AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,2017.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N550AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1991.0,2012.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N470AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,2017.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N375AA,BOEING,767-323ER,1992.0,2017.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N347AA,BOEING,767-323ER,2003.0,2003.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N345AA,BOEING,767-323ER,2003.0,2003.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N378AA,BOEING,767-323ER,1992.0,2016.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N5DEAA,BOEING,757-223,1993.0,2018.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5EHAA,BOEING,757-223,1998.0,2018.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5DFAA,BOEING,757-223,1993.0,2017.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N5EJAA,BOEING,757-223,1998.0,2017.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N3KEAA,BOEING,737-823,2013.0,2013.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3BYAA,BOEING,737-823,2000.0,2000.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3FFAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3HRAA,BOEING,737-823,2011.0,2012.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3EMAA,BOEING,737-823,2009.0,2009.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N4WTAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1992.0,2018.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N4YNAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1999.0,1999.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N424AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1986.0,1986.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N488AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,1989.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N4XYAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1999.0,1999.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N3AAAA,BOEING,737-823,1999.0,1999.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N011AA,AIRBUS,A319-115,2013.0,2013.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N014AA,AIRBUS,A319-115,2013.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N024AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N019AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N018AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N025AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N029AA,AIRBUS,A319-115,2015.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N009AA,AIRBUS,A319-115,2013.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N022AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N031AA,AIRBUS,A319-115,2015.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N003AA,AIRBUS,A319-115,2013.0,2013.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N008AA,AIRBUS,A319-115,2013.0,2013.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N004AA,AIRBUS,A319-115,2013.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N002AA,AIRBUS,A319-115,2013.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N027AA,AIRBUS,A319-115,2015.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N017AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N020AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N3EYAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N3BLAA,BOEING,737-823,2000.0,2000.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N005AA,AIRBUS,A319-115,2013.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N030AA,AIRBUS,A319-115,2015.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N007AA,AIRBUS,A319-115,2013.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N016AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N012AA,AIRBUS,A319-115,2013.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N026AA,AIRBUS,A319-115,2015.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N023AA,AIRBUS,A319-115,2014.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N567AA,AIRBUS,A321-231,2013.0,2015.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N528AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1990.0,1990.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N4WMAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1992.0,2016.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N032AA,AIRBUS,A319-115,2015.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N475AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,2017.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N483AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1988.0,2018.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N3AKAA,BOEING,737-823,1999.0,1999.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N494AA,MCDONNELL DOUGLAS,DC-9-82(MD-82),1989.0,1989.0,P & W,JT8D-217,Fixed Wing Multi-Engine,AA
N3GNAA,BOEING,737-823,2010.0,2010.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N7LKAA,BOEING,777-323ER,2013.0,2013.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LHAA,BOEING,777-323ER,2013.0,2013.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LTAA,BOEING,777-323ER,2015.0,2015.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N006AA,AIRBUS,A319-115,2013.0,2015.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N4WLAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1992.0,2018.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N581AA,AIRBUS,A321-231,2014.0,2015.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N4XKAA,MCDONNELL DOUGLAS,DC-9-83(MD-83),1998.0,1998.0,P & W,JT8D-219,Fixed Wing Multi-Engine,AA
N366AA,BOEING,767-323ER,1991.0,2017.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N7AHAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BAAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7CBAA,BOEING,777-223ER,2006.0,2006.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BPAA,BOEING,777-223ER,2001.0,2001.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N5DHAA,BOEING,757-223,1993.0,2017.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N394AA,BOEING,767-323ER,1998.0,1998.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N001AA,AIRBUS,A319-115,2013.0,2014.0,CFM INTL,CFM56-5B,Fixed Wing Multi-Engine,AA
N7BVAA,BOEING,777-223ER,2002.0,2011.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BLAA,BOEING,777-223ER,2001.0,2001.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BWAA,BOEING,777-223ER,2002.0,2011.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7ADAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BKAA,BOEING,777-223ER,2001.0,2001.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BFAA,BOEING,777-223ER,2001.0,2001.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7AWAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7AMAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BHAA,BOEING,777-223ER,2001.0,2001.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7AGAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N887AA,AIRBUS,A321-231,2016.0,2016.0,IAE,V2533-A5,Fixed Wing Multi-Engine,AA
N7LDAA,BOEING,777-323ER,2013.0,2013.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LUAA,BOEING,777-323ER,2015.0,2015.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LMAA,BOEING,777-323ER,2014.0,2014.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LNAA,BOEING,777-323ER,2014.0,2014.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LBAA,BOEING,777-323ER,2012.0,2014.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LCAA,BOEING,777-323ER,2013.0,2014.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LFAA,BOEING,777-323ER,2013.0,2013.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LPAA,BOEING,777-323ER,2014.0,2014.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LGAA,BOEING,777-323ER,2013.0,2013.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7LEAA,BOEING,777-323ER,2013.0,2013.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N5ENAA,BOEING,757-223,1999.0,1999.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N7AEAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7AKAA,BOEING,777-223ER,1999.0,1999.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BSAA,BOEING,777-223ER,2001.0,2001.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7BDAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N3AWAA,BOEING,737-823,1999.0,1999.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
N5CKAA,BOEING,757-223,1992.0,2018.0,ROLLS-ROYC,RB211-535E4B,Fixed Wing Multi-Engine,AA
N7LJAA,BOEING,777-323ER,2013.0,2013.0,GE,GE90-115B,Fixed Wing Multi-Engine,AA
N7ATAA,BOEING,777-223ER,2000.0,2000.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N8ABAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8AAAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8AMAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8ALAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8AEAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8AJAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8AHAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8AFAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8ADAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8ACAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8AKAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8AGAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N8ANAA,BOEING,787-8,2015.0,2015.0,GE,GENX-1B70,Fixed Wing Multi-Engine,AA
N7BRAA,BOEING,777-223ER,2001.0,2001.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N7CCAA,BOEING,777-223ER,2006.0,2006.0,ROLLS-ROYC,TRENT 892,Fixed Wing Multi-Engine,AA
N380AA,BOEING,767-323ER,1993.0,2018.0,GE,CF6-80C2,Fixed Wing Multi-Engine,AA
N3NEAA,BOEING,737-823,2016.0,2016.0,CFM INTL,CFM56-7B,Fixed Wing Multi-Engine,AA
